date,region,year,month,malaria_incidence,tb_incidence,hiv_incidence,population_total,population_0_14_pct,population_65_plus_pct,population_15_64_pct,population_urban_pct,population_rural_pct,education_access_index,condom_use_rate,female_literacy_rate,youth_unemployment_rate,hiv_awareness_index,access_to_art_pct,testing_coverage_pct,health_facility_density,urbanization_level,regional_stigma_index,migration_rate,age_sum_pct,urban_rural_sum_pct,malaria_outlier,tb_outlier,hiv_outlier
1970-02-01,Ashanti,1970.0,2.0,149.0350711172459,124.17726718560226,165.70984439956905,500000.0,42.56758421784681,6.244548990763059,51.187866791390135,23.205928693843333,76.79407130615667,50.10822011284136,40.58299015825515,57.70505334691393,13.653979098081887,57.259573593910304,49.70451299768124,36.65399471933655,0.8653238430518418,52.56643842824278,0.3502273177170344,2.188849322900346,100.0,100.0,0.0,0.0,0.0
1970-02-01,Brong-Ahafo,1970.0,2.0,163.1527312166709,115.52854706139875,151.46616368029228,500985.0393826675,40.539749458404216,4.614359824638469,54.845890716957314,20.330045619792887,79.66995438020712,46.109117862039945,33.697612247525335,52.41018463148029,16.12000088455127,52.17902578316633,43.507149972655206,35.36439776011991,1.8617117210975442,44.251215715950536,0.2471160694988619,1.2504348524261515,100.0,100.0,0.0,0.0,0.0
1970-02-01,Central,1970.0,2.0,152.06061690399383,106.8295574219797,176.96254455041017,500000.0,41.15422136473261,5.136973089598668,53.70880554566872,24.019079301594232,75.98092069840577,47.099866562915714,36.257353375583456,57.21824929996185,18.71005997736378,50.6361551401694,43.776331068142674,36.64520526140745,2.055221889370204,43.480557441576856,1.689599617695741,0.8178721707300295,100.0,100.0,0.0,0.0,0.0
1970-02-01,Eastern,1970.0,2.0,160.09857324915913,105.73771626751518,151.79441002790588,502171.19411553047,43.71028832621977,2.0,54.28971167378023,20.0,80.0,49.05578079648632,41.47396866324364,58.74910574540793,16.130983287288338,54.90246341273762,46.26446214442692,35.877320709877786,0.7881437057714125,48.949061976876166,0.0557772187732126,2.8806043455846115,100.0,100.0,0.0,0.0,0.0
1970-02-01,Greater Accra,1970.0,2.0,106.01653202459993,130.0570268570515,194.86639505688743,500000.0,39.56579644556219,5.981821944438604,54.45238160999921,20.0,80.0,55.68469782255429,42.109136154509656,63.28285130118553,15.755355471600048,61.71661651537969,52.19933816190867,41.99510992269813,1.0258348984852177,67.68155588603885,0.0,2.866503535955469,100.0,100.0,0.0,0.0,0.0
1970-02-01,Northern,1970.0,2.0,220.34753982385476,104.56046213095938,106.86467485023576,505467.7212450365,41.232581877444595,4.347937782300238,54.41948034025517,21.174827955084144,78.82517204491586,37.89316660986649,30.34432776601216,44.054547944395814,20.079258111305105,44.91781321172956,38.390720694624456,30.617215883580304,1.0816827264813502,33.93208210922093,0.5280871794161891,0.9578809855133116,100.0,100.0,0.0,0.0,0.0
1970-02-01,Upper East,1970.0,2.0,262.8293282383547,99.90592903691768,94.76838720049628,504064.7190917207,41.83949235548656,4.972231269658648,53.1882763748548,21.460821590166013,78.539178409834,40.50096954358211,29.9080650042479,49.67835608423864,23.152260008432844,47.02570790087193,37.30192908975777,30.118090357806345,0.2196912072372912,29.314492031429605,0.0,0.8306740629744327,100.0,100.0,0.0,0.0,0.0
1970-02-01,Upper West,1970.0,2.0,272.83253370810405,100.61580046445069,94.76838720049628,500000.0,40.17566840621062,4.641649067644448,55.18268252614493,21.960165570915727,78.03983442908427,39.75461610504416,31.420505768187013,48.40377813032854,22.62132310368716,46.082158867859874,36.20334477245979,33.0945842706124,1.1583220953365354,30.436656284089352,0.0,0.0,100.0,100.0,0.0,0.0,0.0
1970-02-01,Volta,1970.0,2.0,165.8774197491577,107.48211721883831,146.6856502995625,521591.2115460329,41.0197465860518,6.17357594404228,52.806677469905914,20.0,80.0,46.32364134928475,33.7958729928855,53.729620428743345,16.323835840281532,48.49285342777776,40.94655565235729,33.04471696100103,1.181356478199917,37.51036906911585,0.663894569963607,0.469829380512317,100.0,100.0,0.0,0.0,0.0
1970-02-01,Western,1970.0,2.0,169.05642882146742,110.56167339422626,153.9101013639738,500000.0,40.26776793769464,6.297923669114194,53.434308393191166,21.054266607262456,78.94573339273755,45.651539286857755,37.5794106313314,57.688033681670234,16.26790523389108,50.18190226308136,45.267465900297836,35.99683343717246,1.0449183669142472,45.54292650051439,0.517790056988332,2.3110845163854314,100.0,100.0,0.0,0.0,0.0
1970-03-01,Ashanti,1970.0,3.0,150.85419867121374,126.74438738409852,164.7524738190144,548915.0395923365,41.18118534875167,2.655027730478795,56.16378692076954,20.0,80.0,48.300825466622165,39.37943502957275,58.07116259862073,15.281189695794748,56.436041343723,49.688772851593015,37.25185865427295,1.8306787612937367,53.6078344128418,0.0,3.612858279587127,100.0,100.0,0.0,0.0,0.0
1970-03-01,Brong-Ahafo,1970.0,3.0,161.49200559949722,107.797740097239,152.17400305454564,505003.38703630725,40.865687328152084,4.286379806503371,54.847932865344546,20.38087971608468,79.61912028391532,44.555153224873685,34.656595403865346,51.74948161314675,15.822154121121093,50.54023997140609,45.40971793983764,34.18168554402219,1.313239961584241,43.25812049312204,0.9624393752593159,1.5945556975407176,100.0,100.0,0.0,0.0,0.0
1970-03-01,Central,1970.0,3.0,166.38433005610426,119.25490402107488,178.7190832571575,500000.0,41.97364007658125,6.474312939291726,51.552046984127024,20.321154075668563,79.67884592433144,46.94460540827298,34.9650706772479,55.57636588136715,18.56285039387057,50.017019141673416,43.42589912012282,34.6613575427955,2.1300380704420374,43.5395188415314,0.0,2.9004116980928827,100.0,100.0,0.0,0.0,0.0
1970-03-01,Eastern,1970.0,3.0,150.0903452623975,111.67897107924946,165.49921618152675,500000.0,43.2408922154633,5.795031793785035,50.96407599075167,20.0,80.0,50.85766678285,40.36418947842445,60.37309109539799,13.572920679567558,55.432412660436505,47.24554239031943,35.15742091136517,0.2545793953623505,49.40849339529719,0.0,3.5580015578678124,100.0,100.0,0.0,0.0,0.0
1970-03-01,Greater Accra,1970.0,3.0,106.01653202459993,133.61198298859253,193.61820014151385,512953.77076201385,40.11377247786286,3.829564242502498,56.05666327963464,22.267694733762,77.732305266238,56.853351057413086,44.95553138330776,63.637594260497856,14.78659820172795,58.4319522933803,51.3153959226656,40.64133965015305,1.4708535158369906,66.16637163576247,0.0,3.5682845605249565,100.0,100.0,0.0,0.0,0.0
1970-03-01,Northern,1970.0,3.0,230.14326798696416,104.37347186810545,105.56030848036421,500000.0,42.37831010027155,4.951255262101952,52.6704346376265,20.0,80.0,37.85595146465618,30.818331674227938,45.6748706238331,21.50040808862616,45.2770025594804,36.88618369049204,30.216805678040004,1.4084925643681026,32.95164686498396,0.49915053737348475,1.9498078718341976,100.0,100.0,0.0,0.0,0.0
1970-03-01,Upper East,1970.0,3.0,282.367333538444,99.90592903691768,94.76838720049628,500000.0,40.16177556239481,5.659573957406657,54.17865048019853,21.26739429492656,78.73260570507344,42.16244518419079,31.07317708885509,49.13264529139785,24.637369110190413,46.670577400838766,38.57607625856728,31.15788275916153,0.972644738120372,30.928127260753104,0.0,1.1842085343054432,100.0,100.0,0.0,0.0,0.0
1970-03-01,Upper West,1970.0,3.0,265.3482384594784,99.90592903691768,94.76838720049628,513418.2249655375,41.41730689403147,4.869860933119875,53.71283217284866,20.0,80.0,38.93998901487518,31.11883441259402,48.27478463568622,18.126490204596283,46.26802941421875,38.128759300147685,30.39308815296961,0.9088149739809612,30.713378314289344,1.1086408214719747,0.8375229376071346,100.0,100.0,0.0,0.0,0.0
1970-03-01,Volta,1970.0,3.0,159.04017940021154,113.97303014514807,141.09259780078688,500913.14728611347,40.21221013463328,3.460993829231427,56.32679603613529,21.944776748872304,78.0552232511277,45.26581392510564,32.705621612416735,54.89175266864578,17.214337450788335,49.59520861392954,41.53095759423164,35.24697122218706,2.2460623039239085,39.41898945289033,1.6275662333284073,1.159667079449463,100.0,100.0,0.0,0.0,0.0
1970-03-01,Western,1970.0,3.0,161.15435815142655,116.86965915907768,145.24078331511848,500438.1147197911,40.319754869001954,3.535202036313419,56.145043094684624,20.646635546295613,79.35336445370439,46.439973642465304,36.35427388371042,58.040490351558425,16.32385620081234,52.45376563575368,44.8045252944554,36.348886866645614,1.7293476552856792,45.69333452821054,0.0,1.8870629121781977,100.0,100.0,0.0,0.0,0.0
1970-04-01,Ashanti,1970.0,4.0,159.71778353332124,120.39976880705338,160.5300546624805,502584.4236395045,39.87496597765143,4.488306128088288,55.63672789426028,23.649778303846475,76.35022169615353,48.06089422800857,39.48040424643764,59.57822635729645,11.98845638156951,55.14759887547269,49.25950002615269,36.813748865887085,1.8551244007737813,54.83608565954288,1.3737707957383525,0.2096466988884859,100.0,100.0,0.0,0.0,0.0
1970-04-01,Brong-Ahafo,1970.0,4.0,167.9655488646632,108.73912647181244,151.10446691904386,509657.125561985,40.67666700489022,5.947955758801849,53.37537723630793,21.37673676998021,78.62326323001979,45.98187558067525,34.94337484073443,52.56972029240935,15.522589307492966,52.418097777644554,43.93651966497105,35.226083372593116,2.12587317072895,44.248406253891915,0.026209742291268334,1.3192297036437712,100.0,100.0,0.0,0.0,0.0
1970-04-01,Central,1970.0,4.0,151.2103915759095,109.58833035219962,169.55305347104192,500000.0,42.38076436259852,5.147422441422612,52.47181319597887,20.79137191040013,79.20862808959987,47.47873880199332,35.71864338778692,55.9715176401656,19.440876539837035,48.18211649602068,42.7209487074536,34.95562835537532,0.676836125106332,41.11904057588074,1.500520778103117,2.408665007829546,100.0,100.0,0.0,0.0,0.0
1970-04-01,Eastern,1970.0,4.0,154.96301576744176,109.15376005472872,157.24164013975047,500000.0,40.5040120064355,6.118169414895207,53.37781857866929,20.0,80.0,50.085749234303066,39.806249224499126,62.84606492482453,14.389682388590376,53.08455046466854,46.09415939861173,36.94347776292881,0.8079006948952736,48.66590302860228,0.0,2.0560554556866726,100.0,100.0,0.0,0.0,0.0
1970-04-01,Greater Accra,1970.0,4.0,106.01653202459993,121.12021508694056,188.87148509362973,530460.5971281605,42.86756151233489,4.232727427640017,52.8997110600251,20.07855929078967,79.92144070921033,56.51689732067868,42.733255386121975,65.2787412119712,14.572268902671269,58.54488224359,52.564790501000495,41.75015038006959,1.2088195373890622,67.28631358389151,0.0,1.9955137852649163,100.0,100.0,0.0,0.0,0.0
1970-04-01,Northern,1970.0,4.0,222.68123534113116,102.02624547010373,109.92584038216108,505454.64585895435,42.01495882597454,4.185060402068758,53.799980771956704,21.368573783558336,78.63142621644167,36.48617460136317,29.264141639185766,45.611719729021466,21.14284232685609,45.888133510343096,37.474434766389436,29.907128499686593,1.3682117774231426,33.94932084901705,0.7642681000024815,0.7060651933170617,100.0,100.0,0.0,0.0,0.0
1970-04-01,Upper East,1970.0,4.0,261.8093966103363,99.90592903691768,94.76838720049628,503713.7716083748,42.00344672257727,6.862895553113848,51.13365772430888,20.0,80.0,43.04337238130688,31.079783700601112,48.453891143045,23.91671123247972,47.41720108716322,41.0734467452373,31.10291611947228,2.7440431333266413,29.02703116825565,0.8148903436616788,0.0,100.0,100.0,0.0,0.0,0.0
1970-04-01,Upper West,1970.0,4.0,277.67985789893265,99.90592903691768,94.76838720049628,512075.81040555786,41.23336920384596,4.5889441927215255,54.17768660343251,20.0,80.0,39.071445022644816,32.92572488597851,47.918701172338345,20.56288426452456,45.61519288038897,39.27327578347212,30.47114831568503,2.321235206423201,32.41140656999492,1.8579867128750425,0.1381831854392532,100.0,100.0,0.0,0.0,0.0
1970-04-01,Volta,1970.0,4.0,157.80035151336386,112.01587918296512,148.5117047167367,500000.0,39.50967628837989,2.9084012521517026,57.58192245946841,20.028520151886813,79.97147984811319,45.634320598733524,34.125314863671775,54.30121707892245,17.098595345531926,49.096983377162275,41.41434302034826,34.479089007266225,0.6657520581977145,39.71891092084434,1.7614673105875103,0.4581052099779084,100.0,100.0,0.0,0.0,0.0
1970-04-01,Western,1970.0,4.0,173.74390315302153,109.93171425482518,153.96155260963315,500000.0,43.23846124648303,4.574646582608698,52.18689217090828,20.0,80.0,48.102713728914964,36.34745251945599,57.949609950909704,17.592115707128755,51.99100890826614,44.180967669415864,35.92806591221171,1.9655294744681413,45.03097167617308,0.44442860286077107,2.0264384481527804,100.0,100.0,0.0,0.0,0.0
1970-05-01,Ashanti,1970.0,5.0,154.21141001693832,116.99278910117586,162.915398676677,502187.89589209785,42.732496340812425,4.612882726420196,52.65462093276738,21.75341366952249,78.24658633047751,48.98873042917877,37.8435339869533,59.39582884067726,14.223056488820225,56.61272866980104,49.03136980610487,38.83290662244728,1.88568126817004,54.33110704935928,0.0,3.2743955179267954,100.0,100.0,0.0,0.0,0.0
1970-05-01,Brong-Ahafo,1970.0,5.0,161.56314623296157,109.18117571428076,152.08359001088934,519864.3063213259,40.68367427861998,5.9144674074493535,53.40185831393067,20.73367109796066,79.26632890203935,45.471642310707836,34.87783619425415,53.240421914370636,15.552630637415357,51.56808923020757,43.33414454872416,34.02230496019201,1.0510618235163063,42.71933843651942,0.9032822992142487,2.223390385525491,100.0,100.0,0.0,0.0,0.0
1970-05-01,Central,1970.0,5.0,158.2971294029168,115.1462890167556,177.27897318141163,500000.0,43.34339766598261,5.219571356141077,51.43703097787632,20.0,80.0,46.615817299292814,35.71391639888758,56.35427340475764,20.099528685009947,49.77401449712995,42.92990305906068,34.78806896941289,1.1792275177576428,40.71207102323547,0.0,1.2228003958739,100.0,100.0,0.0,0.0,0.0
1970-05-01,Eastern,1970.0,5.0,153.9658556675319,104.7163700650753,151.12132146589823,500000.0,44.63926700576266,4.959755725307814,50.40097726892952,21.56380810402127,78.43619189597874,49.68397294614972,38.31467578624124,58.67597885795278,13.4395429104818,52.91603942937967,46.74311573861501,35.632228700876894,1.2161320334916286,49.211850255657545,0.0,0.5581974819067781,100.0,100.0,0.0,0.0,0.0
1970-05-01,Greater Accra,1970.0,5.0,106.01653202459993,135.1637032840681,188.93610454661743,500000.0,40.92273620936911,7.278517315955998,51.7987464746749,20.226334918857475,79.77366508114252,55.96357358629143,43.53605474682841,60.06197621157679,16.304701413508866,59.92143825545891,52.40438043377149,42.267172761169,1.5525489705944977,67.11239279720617,0.0,2.1995922017857383,100.0,100.0,0.0,0.0,0.0
1970-05-01,Northern,1970.0,5.0,223.30077594486,103.41945269580572,108.27896145732291,503223.8684519239,41.48687334832301,6.301097474202631,52.21202917747436,21.952682077349106,78.04731792265089,36.84624503923233,29.178450956553466,44.866133518584604,20.73189741050076,43.659711696612504,37.442760004431435,30.341899828843513,1.1762258092612254,34.59504578291925,0.15157040287370938,2.2086570346848844,100.0,100.0,0.0,0.0,0.0
1970-05-01,Upper East,1970.0,5.0,261.92224635518323,99.90592903691768,95.0718084106792,530182.620268091,39.92218593983144,5.302990856665729,54.774823203502834,20.84090170327693,79.15909829672307,39.76098853972946,31.75530906362906,49.68956960532411,23.429364441186507,45.63112540036397,38.63333696639388,30.171345276344177,1.95230817784148,30.067829462730085,0.0,1.338427333190937,100.0,100.0,0.0,0.0,0.0
1970-05-01,Upper West,1970.0,5.0,283.4012905549391,99.90592903691768,94.76838720049628,500000.0,39.39386843549224,5.720163432768269,54.88596813173949,20.0,80.0,40.01342429701448,31.3581455848006,48.29109217790041,19.860194938858445,45.73667779632813,39.1072681421567,33.99512189287036,1.6797848642602675,31.928308459385747,2.428585630461571,1.724879264443428,100.0,100.0,0.0,0.0,0.0
1970-05-01,Volta,1970.0,5.0,163.23543696303784,109.81746568724623,144.7486965250226,500000.0,42.956856159778,4.115920536978314,52.92722330324369,20.326585974071648,79.67341402592835,45.88095009382638,34.681082376394514,54.63650030458598,17.671584349641876,47.79331534814696,41.55299987507077,33.08774915699735,1.4858796245945234,39.07097050961325,0.7852700262778938,2.680885618033072,100.0,100.0,0.0,0.0,0.0
1970-05-01,Western,1970.0,5.0,169.57358081347894,115.53416581577511,154.34143193447437,509638.7911679491,42.170667130673394,3.3572032123273896,54.472129656999215,20.0,80.0,47.53112370383879,37.25387933152163,57.68768920097209,17.336448869499115,52.58694742663455,46.160604513626865,37.57714255824235,2.1714226083450185,44.59285231919618,1.2865037331386144,2.406314376902954,100.0,100.0,0.0,0.0,0.0
1970-06-01,Ashanti,1970.0,6.0,153.54987434527516,121.04602925159816,167.91763884968356,514515.3324779738,41.2904926467752,4.663689954549356,54.045817398675446,20.0,80.0,48.17549398517373,39.7601634848196,58.76474637203508,12.69307478625697,55.46645058379628,48.46695716123385,37.78962727409888,1.517766225473112,52.01206069702701,0.0,3.181316075586809,100.0,100.0,0.0,0.0,0.0
1970-06-01,Brong-Ahafo,1970.0,6.0,168.23921572202468,111.81677561502283,150.38380574450846,503937.9216863454,40.23919617938358,5.997607052744221,53.763196767872195,20.457714167163505,79.5422858328365,45.986022001545955,34.557097513768646,51.932763282083776,14.924857068527311,51.25982635374479,43.60022598327466,34.49137182509671,0.8294408999426675,43.160094975376865,0.4026449073636255,1.4372108416999996,100.0,100.0,0.0,0.0,0.0
1970-06-01,Central,1970.0,6.0,151.11322103028962,116.323047837385,175.45351538677656,500000.0,45.0,5.131725288065152,49.868274711934845,20.0,80.0,45.45242431333035,36.493443525737,57.11699566987397,17.189973893356907,50.32985801022716,45.04278364214756,34.53157013763298,1.0127991356384354,41.27744819639607,0.2122446922693232,1.161714414560623,100.0,100.0,0.0,0.0,0.0
1970-06-01,Eastern,1970.0,6.0,149.81966123556538,104.95022367357755,153.95831951917512,500000.0,41.55252800576146,5.083981577494755,53.36349041674379,22.51345040368672,77.48654959631328,51.20949961111371,37.17851922541667,61.35172862473063,13.71475265625062,54.492861960723815,46.71650122728236,36.81836171785196,2.1281482852294724,46.38829006773056,0.0,3.284723312715389,100.0,100.0,0.0,0.0,0.0
1970-06-01,Greater Accra,1970.0,6.0,106.01653202459993,125.81668402468364,201.8767493701123,500000.0,41.56303954421671,4.785611068023222,53.65134938776007,24.22810665070388,75.77189334929612,57.02633600880952,43.65689742087482,62.80303118929746,16.667186306976458,60.59430715628552,51.0443040747494,42.02095712900731,2.218007469355781,67.24205404922503,0.0,1.971066510492424,100.0,100.0,0.0,0.0,0.0
1970-06-01,Northern,1970.0,6.0,236.61569468713242,100.09960808358403,104.94151527023241,508097.77853421937,41.58590275503056,5.329851271568018,53.084245973401416,20.544237989149643,79.45576201085036,38.00537501630357,30.57312602319297,44.496033023760106,20.993645290194113,45.500704012453475,36.58616850071297,30.86376240316439,1.987892619922431,33.22742372549228,0.011051784054620067,1.6551745769399997,100.0,100.0,0.0,0.0,0.0
1970-06-01,Upper East,1970.0,6.0,247.7497583516504,99.90592903691768,94.76838720049628,512112.1246526263,43.74817941136595,6.0075314024885405,50.24428918614551,20.0,80.0,41.19743313567962,31.54451741569624,47.1697556502436,22.642266368341136,45.61888564753264,38.91828813617567,33.95487392965296,0.1883737629535063,30.41501962968261,0.6584048321640152,0.451277783838685,100.0,100.0,0.0,0.0,0.0
1970-06-01,Upper West,1970.0,6.0,294.99548237115937,99.90592903691768,94.76838720049628,500000.0,42.44913928303448,5.229032960598138,52.32182775636738,20.548089207689625,79.45191079231037,40.341463205486775,31.91244342842888,44.8962263303582,20.918922680301456,44.36379543430878,38.93602950408727,28.75086270264672,0.4737082553284011,33.28697289201604,0.5631113693443424,0.4322863439725362,100.0,100.0,0.0,0.0,0.0
1970-06-01,Volta,1970.0,6.0,162.13752931142716,111.26362361291689,141.1543497880141,519586.7561933198,41.69755937102252,5.74857655729744,52.55386407168004,20.75585833357738,79.24414166642262,45.200994991869834,33.74837295390816,56.71129771220025,18.170501151207176,50.08025990703527,40.433494757843974,33.173570642733154,2.105060660344798,39.298384898605505,0.800291490103837,1.1081739886567965,100.0,100.0,0.0,0.0,0.0
1970-06-01,Western,1970.0,6.0,164.43344587616997,112.51114873264089,144.33550696085462,536299.7868238918,41.53728677996526,5.574307890438041,52.888405329596694,21.831474233358414,78.1685257666416,46.89521821307255,39.5993286274643,57.807479987981864,16.05119826261068,51.71042009131646,45.19745308021936,36.54852213722053,1.5786751279382938,44.41759227030603,0.21300009210999524,1.9256923554626497,100.0,100.0,0.0,0.0,0.0
1970-07-01,Ashanti,1970.0,7.0,151.02402905925575,114.900404066267,169.67200610462095,509620.1846347343,41.00438895001916,4.826513409286047,54.1690976406948,20.0,80.0,48.84273365769196,39.92892041480685,59.92925057984834,13.251303245776697,56.31206300242118,49.798939937060936,36.17121006584239,1.5019738852901443,53.68076178044901,0.4580282922590142,0.8693042601057948,100.0,100.0,0.0,0.0,0.0
1970-07-01,Brong-Ahafo,1970.0,7.0,161.61873878722534,111.8233861345192,151.0292469984232,535351.6515849935,40.83634341630482,4.768592240717425,54.395064342977754,21.285394004699445,78.71460599530056,44.95432299614731,34.31547142633116,51.86349464781023,16.264439968946633,52.3154917537532,44.39456671063697,34.043445326055895,1.8814088039438814,42.97692725202813,0.4518662681016518,2.291392123373391,100.0,100.0,0.0,0.0,0.0
1970-07-01,Central,1970.0,7.0,148.7513037904042,120.11373693817823,169.18936722464838,513641.0413142524,41.37577130563339,5.563634325443119,53.06059436892349,23.022651971566805,76.9773480284332,45.14492436688222,35.17943767715754,56.00213822916573,19.437134658315504,51.8147247969369,45.04580537846184,34.47819369589197,0.3740064161931795,40.13175038650317,0.0,1.9099164169897804,100.0,100.0,0.0,0.0,0.0
1970-07-01,Eastern,1970.0,7.0,138.0904470051447,105.2561773634291,159.9498069033889,500000.0,42.46589505545468,5.07363889294024,52.46046605160508,20.0,80.0,51.06258182590731,39.93871899235372,59.95977046343248,13.448370622576904,54.82560564219836,46.54617814081445,35.54157746107494,1.0852346330571885,48.799166558388805,0.0,1.0476954595904506,100.0,100.0,0.0,0.0,0.0
1970-07-01,Greater Accra,1970.0,7.0,106.01653202459993,127.1081678833185,197.8410986389231,531584.2563101478,40.82721750683528,5.0475146347612885,54.12526785840343,20.0,80.0,57.47912579145547,44.84798360562741,66.10778814014684,15.311386315051395,59.07355631611288,50.95918046276992,41.72580227184776,1.0833186873907583,67.25496755865869,0.0,3.700196324273382,100.0,100.0,0.0,0.0,0.0
1970-07-01,Northern,1970.0,7.0,224.09733295819058,103.33676132680576,110.11389717812834,507944.71664738044,41.04484123079329,6.0719860576013955,52.88317271160531,20.744476292288653,79.25552370771135,38.19754789280582,29.05666667819679,44.81779205874626,20.726720404892287,44.60173231944475,37.86313047396061,29.92253500465569,2.2187548516568794,34.41665045087319,0.6067263130878889,1.0193800816037248,100.0,100.0,0.0,0.0,0.0
1970-07-01,Upper East,1970.0,7.0,279.99674519705366,99.90592903691768,94.76838720049628,510172.16746466886,41.51716245888844,3.387149065235832,55.095688475875725,22.6341788084441,77.3658211915559,40.71721602328379,32.64462638801775,48.660519421263125,22.4848005952076,45.70883784492912,37.83835660453674,29.500135500649613,1.6390043097266758,29.06854290869104,0.1576839576955956,0.0,100.0,100.0,0.0,0.0,0.0
1970-07-01,Upper West,1970.0,7.0,271.80357974738666,99.90592903691768,94.76838720049628,500000.0,41.84042134051843,5.230926764039656,52.92865189544191,20.0,80.0,37.860802969130994,30.694434239585547,47.11940743978428,20.711521696876822,45.89325511235332,37.35428776581894,30.579220242820444,1.1655228301432483,31.159414636749524,0.0,2.2257159694623807,100.0,100.0,0.0,0.0,0.0
